2023/11/28 09:21:09 PM > episode 1 done. reward=37.0 | episode_steps=37 | hours=0.001 | epsilon=0.998
2023/11/28 09:23:43 PM > episode 245 done. reward=69.0 | episode_steps=69 | hours=0.043 | epsilon=0.715
2023/11/28 09:23:45 PM > episode 246 done. reward=89.0 | episode_steps=89 | hours=0.044 | epsilon=0.712
2023/11/28 09:23:45 PM > episode 247 done. reward=27.0 | episode_steps=27 | hours=0.044 | epsilon=0.711
2023/11/28 09:23:46 PM > episode 248 done. reward=29.0 | episode_steps=29 | hours=0.044 | epsilon=0.710
2023/11/28 09:23:47 PM > episode 249 done. reward=72.0 | episode_steps=72 | hours=0.045 | epsilon=0.708
2023/11/28 09:23:50 PM > episode 250 done. reward=146.0 | episode_steps=146 | hours=0.045 | epsilon=0.704
2023/11/28 09:23:51 PM > episode 251 done. reward=47.0 | episode_steps=47 | hours=0.046 | epsilon=0.702
2023/11/28 09:23:54 PM > episode 252 done. reward=149.0 | episode_steps=149 | hours=0.046 | epsilon=0.698
2023/11/28 09:23:55 PM > episode 253 done. reward=47.0 | episode_steps=47 | hours=0.047 | epsilon=0.696
2023/11/28 09:23:57 PM > episode 254 done. reward=102.0 | episode_steps=102 | hours=0.047 | epsilon=0.693
2023/11/28 09:23:58 PM > episode 255 done. reward=19.0 | episode_steps=19 | hours=0.047 | epsilon=0.693
2023/11/28 09:24:02 PM > episode 256 done. reward=200.0 | episode_steps=200 | hours=0.048 | epsilon=0.687
2023/11/28 09:24:04 PM > episode 257 done. reward=113.0 | episode_steps=113 | hours=0.049 | epsilon=0.684
2023/11/28 09:24:06 PM > episode 258 done. reward=90.0 | episode_steps=90 | hours=0.050 | epsilon=0.681
2023/11/28 09:24:07 PM > episode 259 done. reward=78.0 | episode_steps=78 | hours=0.050 | epsilon=0.679
2023/11/28 09:24:09 PM > episode 260 done. reward=93.0 | episode_steps=93 | hours=0.051 | epsilon=0.676
2023/11/28 09:24:10 PM > episode 261 done. reward=56.0 | episode_steps=56 | hours=0.051 | epsilon=0.674
2023/11/28 09:24:13 PM > episode 262 done. reward=148.0 | episode_steps=148 | hours=0.052 | epsilon=0.670
2023/11/28 09:24:16 PM > episode 263 done. reward=147.0 | episode_steps=147 | hours=0.053 | epsilon=0.666
2023/11/28 09:24:19 PM > episode 264 done. reward=108.0 | episode_steps=108 | hours=0.053 | epsilon=0.663
2023/11/28 09:24:21 PM > episode 265 done. reward=121.0 | episode_steps=121 | hours=0.054 | epsilon=0.659
2023/11/28 09:24:22 PM > episode 266 done. reward=51.0 | episode_steps=51 | hours=0.054 | epsilon=0.658
2023/11/28 09:24:24 PM > episode 267 done. reward=106.0 | episode_steps=106 | hours=0.055 | epsilon=0.655
2023/11/28 09:24:27 PM > episode 268 done. reward=146.0 | episode_steps=146 | hours=0.056 | epsilon=0.651
2023/11/28 09:24:27 PM > episode 269 done. reward=19.0 | episode_steps=19 | hours=0.056 | epsilon=0.651
2023/11/28 09:24:30 PM > episode 270 done. reward=150.0 | episode_steps=150 | hours=0.056 | epsilon=0.646
2023/11/28 09:24:33 PM > episode 271 done. reward=126.0 | episode_steps=126 | hours=0.057 | epsilon=0.643
2023/11/28 09:24:35 PM > episode 272 done. reward=111.0 | episode_steps=111 | hours=0.058 | epsilon=0.640
2023/11/28 09:24:37 PM > episode 273 done. reward=107.0 | episode_steps=107 | hours=0.058 | epsilon=0.637
2023/11/28 09:24:40 PM > episode 274 done. reward=117.0 | episode_steps=117 | hours=0.059 | epsilon=0.634
2023/11/28 09:24:43 PM > episode 275 done. reward=172.0 | episode_steps=172 | hours=0.060 | epsilon=0.629
2023/11/28 09:24:47 PM > episode 276 done. reward=166.0 | episode_steps=166 | hours=0.061 | epsilon=0.625
2023/11/28 09:24:51 PM > episode 277 done. reward=200.0 | episode_steps=200 | hours=0.062 | epsilon=0.620
2023/11/28 09:24:55 PM > episode 278 done. reward=200.0 | episode_steps=200 | hours=0.063 | epsilon=0.615
2023/11/28 09:24:59 PM > episode 279 done. reward=200.0 | episode_steps=200 | hours=0.064 | epsilon=0.610
2023/11/28 09:25:03 PM > episode 280 done. reward=200.0 | episode_steps=200 | hours=0.065 | epsilon=0.604
2023/11/28 09:25:07 PM > episode 281 done. reward=186.0 | episode_steps=186 | hours=0.066 | epsilon=0.600
2023/11/28 09:25:10 PM > episode 282 done. reward=192.0 | episode_steps=192 | hours=0.068 | epsilon=0.595
2023/11/28 09:25:14 PM > episode 283 done. reward=200.0 | episode_steps=200 | hours=0.069 | epsilon=0.590
2023/11/28 09:25:18 PM > episode 284 done. reward=200.0 | episode_steps=200 | hours=0.070 | epsilon=0.585
2023/11/28 09:25:22 PM > episode 285 done. reward=200.0 | episode_steps=200 | hours=0.071 | epsilon=0.580
2023/11/28 09:25:26 PM > episode 286 done. reward=200.0 | episode_steps=200 | hours=0.072 | epsilon=0.576
2023/11/28 09:25:30 PM > episode 287 done. reward=185.0 | episode_steps=185 | hours=0.073 | epsilon=0.571
2023/11/28 09:25:34 PM > episode 288 done. reward=200.0 | episode_steps=200 | hours=0.074 | epsilon=0.567
2023/11/28 09:25:38 PM > episode 289 done. reward=174.0 | episode_steps=174 | hours=0.075 | epsilon=0.562
2023/11/28 09:25:42 PM > episode 290 done. reward=186.0 | episode_steps=186 | hours=0.076 | epsilon=0.558
2023/11/28 09:25:46 PM > episode 291 done. reward=200.0 | episode_steps=200 | hours=0.077 | epsilon=0.554
2023/11/28 09:25:50 PM > episode 292 done. reward=200.0 | episode_steps=200 | hours=0.078 | epsilon=0.549
2023/11/28 09:25:54 PM > episode 293 done. reward=200.0 | episode_steps=200 | hours=0.080 | epsilon=0.545
2023/11/28 09:25:58 PM > episode 294 done. reward=197.0 | episode_steps=197 | hours=0.081 | epsilon=0.540
2023/11/28 09:26:01 PM > episode 295 done. reward=165.0 | episode_steps=165 | hours=0.082 | epsilon=0.537
2023/11/28 09:26:04 PM > episode 296 done. reward=143.0 | episode_steps=143 | hours=0.082 | epsilon=0.534
2023/11/28 09:26:08 PM > episode 297 done. reward=200.0 | episode_steps=200 | hours=0.084 | epsilon=0.529
2023/11/28 09:26:12 PM > episode 298 done. reward=200.0 | episode_steps=200 | hours=0.085 | epsilon=0.525
2023/11/28 09:26:16 PM > episode 299 done. reward=200.0 | episode_steps=200 | hours=0.086 | epsilon=0.521
2023/11/28 09:26:20 PM > episode 300 done. reward=200.0 | episode_steps=200 | hours=0.087 | epsilon=0.517
2023/11/28 09:26:22 PM Loaded backend tkagg version 8.6.
2023/11/28 09:26:22 PM STREAM b'IHDR' 16 13
2023/11/28 09:26:22 PM STREAM b'sBIT' 41 4
2023/11/28 09:26:22 PM b'sBIT' 41 4 (unknown)
2023/11/28 09:26:22 PM STREAM b'pHYs' 57 9
2023/11/28 09:26:22 PM STREAM b'IDAT' 78 1189
2023/11/28 09:26:22 PM STREAM b'IHDR' 16 13
2023/11/28 09:26:22 PM STREAM b'sBIT' 41 4
2023/11/28 09:26:22 PM b'sBIT' 41 4 (unknown)
2023/11/28 09:26:22 PM STREAM b'pHYs' 57 9
2023/11/28 09:26:22 PM STREAM b'IDAT' 78 2994
2023/11/28 09:26:22 PM STREAM b'IHDR' 16 13
2023/11/28 09:26:22 PM STREAM b'sBIT' 41 4
2023/11/28 09:26:22 PM b'sBIT' 41 4 (unknown)
2023/11/28 09:26:22 PM STREAM b'pHYs' 57 9
2023/11/28 09:26:22 PM STREAM b'IDAT' 78 374
2023/11/28 09:26:22 PM STREAM b'IHDR' 16 13
2023/11/28 09:26:22 PM STREAM b'sBIT' 41 4
2023/11/28 09:26:22 PM b'sBIT' 41 4 (unknown)
2023/11/28 09:26:22 PM STREAM b'pHYs' 57 9
2023/11/28 09:26:22 PM STREAM b'IDAT' 78 286
2023/11/28 09:26:22 PM STREAM b'IHDR' 16 13
2023/11/28 09:26:22 PM STREAM b'sBIT' 41 4
2023/11/28 09:26:22 PM b'sBIT' 41 4 (unknown)
2023/11/28 09:26:22 PM STREAM b'pHYs' 57 9
2023/11/28 09:26:22 PM STREAM b'IDAT' 78 263
2023/11/28 09:26:22 PM STREAM b'IHDR' 16 13
2023/11/28 09:26:22 PM STREAM b'sBIT' 41 4
2023/11/28 09:26:22 PM b'sBIT' 41 4 (unknown)
2023/11/28 09:26:22 PM STREAM b'pHYs' 57 9
2023/11/28 09:26:22 PM STREAM b'IDAT' 78 387
2023/11/28 09:26:22 PM STREAM b'IHDR' 16 13
2023/11/28 09:26:22 PM STREAM b'sBIT' 41 4
2023/11/28 09:26:22 PM b'sBIT' 41 4 (unknown)
2023/11/28 09:26:22 PM STREAM b'pHYs' 57 9
2023/11/28 09:26:22 PM STREAM b'IDAT' 78 436
2023/11/28 09:26:22 PM STREAM b'IHDR' 16 13
2023/11/28 09:26:22 PM STREAM b'sBIT' 41 4
2023/11/28 09:26:22 PM b'sBIT' 41 4 (unknown)
2023/11/28 09:26:22 PM STREAM b'pHYs' 57 9
2023/11/28 09:26:22 PM STREAM b'IDAT' 78 351
2023/11/28 09:26:22 PM STREAM b'IHDR' 16 13
2023/11/28 09:26:22 PM STREAM b'sBIT' 41 4
2023/11/28 09:26:22 PM b'sBIT' 41 4 (unknown)
2023/11/28 09:26:22 PM STREAM b'pHYs' 57 9
2023/11/28 09:26:22 PM STREAM b'IDAT' 78 364
2023/11/28 09:26:22 PM findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymBol.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Bold.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymBol.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-BoldItalic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-BoldOblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 1.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymReg.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmmi10.ttf', name='cmmi10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmr10.ttf', name='cmr10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneral.ttf', name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBolIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-Bold.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymBol.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/home/rogerwater/anaconda3/envs/gym/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFiveSymReg.ttf', name='STIXSizeFiveSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/usr/share/fonts/truetype/kacst/KacstFarsi.ttf', name='KacstFarsi', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/usr/share/fonts/truetype/kacst/KacstDecorative.ttf', name='KacstDecorative', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/usr/share/fonts/opentype/noto/NotoSerifCJK-Regular.ttc', name='Noto Serif CJK JP', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023/11/28 09:26:22 PM findfont: score(FontEntry(fname='/usr/share/fonts/truetype/fonts-yrsa-rasa/Rasa-SemiBold.ttf', name='Rasa', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
